time,value
0.12972972972972974,0.8116883116883117
0.15567567567567567,0.8441558441558441
0.18162162162162163,0.8441558441558441
0.20756756756756756,0.8441558441558441
0.23351351351351352,0.8441558441558441
0.2594594594594595,0.8441558441558441
0.2854054054054054,0.8766233766233766
0.31135135135135134,0.9090909090909092
0.3372972972972973,0.9090909090909092
0.36324324324324325,0.9090909090909092
0.4151351351351351,0.9415584415584416
0.4410810810810811,0.9415584415584416
0.49297297297297293,0.974025974025974
0.518918918918919,0.974025974025974
0.5448648648648649,0.974025974025974
0.5708108108108108,0.974025974025974
0.5967567567567568,0.974025974025974
0.6227027027027027,0.974025974025974
0.6486486486486487,1.0064935064935066
0.6745945945945946,1.0064935064935066
0.7005405405405405,1.0064935064935066
0.7264864864864865,1.0064935064935066
0.7524324324324324,1.0064935064935066
0.8043243243243243,1.038961038961039
0.8302702702702702,1.038961038961039
0.8562162162162164,1.0714285714285714
0.8821621621621621,1.0714285714285714
0.9081081081081082,1.0714285714285714
0.9340540540540541,1.0714285714285714
0.96,1.0714285714285714
0.9859459459459459,1.0714285714285714
1.0118918918918918,1.0714285714285714
1.037837837837838,1.0714285714285714
1.0637837837837838,1.0714285714285714
1.1156756756756756,1.0714285714285714
1.1935135135135135,1.0714285714285714
1.2454054054054053,1.0714285714285714
1.3232432432432433,1.0714285714285714
1.401081081081081,1.103896103896104
1.452972972972973,1.103896103896104
1.478918918918919,1.103896103896104
1.582702702702703,1.1363636363636362
1.6086486486486486,1.1363636363636362
1.6345945945945946,1.1688311688311688
1.6605405405405405,1.2012987012987013
1.6864864864864866,1.2012987012987013
1.7383783783783784,1.2337662337662338
1.7643243243243243,1.2337662337662338
1.8162162162162163,1.2337662337662338
1.842162162162162,1.2337662337662338
1.894054054054054,1.2337662337662338
1.92,1.2337662337662338
1.945945945945946,1.2337662337662338
1.9718918918918917,1.2337662337662338
1.9978378378378379,1.2337662337662338
2.0237837837837835,1.2012987012987013
2.0497297297297297,1.1688311688311688
2.075675675675676,1.1688311688311688
2.1016216216216215,1.1688311688311688
2.1275675675675676,1.1363636363636362
2.1535135135135137,1.103896103896104
2.1794594594594594,1.103896103896104
2.2054054054054055,1.103896103896104
2.231351351351351,1.0714285714285714
2.2572972972972973,1.0714285714285714
2.3351351351351353,1.0064935064935066
2.412972972972973,1.0064935064935066
2.438918918918919,0.974025974025974
2.464864864864865,0.974025974025974
2.516756756756757,0.9415584415584416
2.5427027027027025,0.9090909090909092
2.5686486486486486,0.9090909090909092
2.5945945945945947,0.8766233766233766
2.6205405405405404,0.8441558441558441
2.6464864864864865,0.8441558441558441
2.6724324324324327,0.8441558441558441
2.75027027027027,0.7792207792207793
2.802162162162162,0.7467532467532467
2.828108108108108,0.7467532467532467
2.854054054054054,0.7467532467532467
2.88,0.7467532467532467
2.931891891891892,0.7142857142857142
2.957837837837838,0.7142857142857142
2.983783783783784,0.7142857142857142
3.0356756756756758,0.7142857142857142
3.0616216216216214,0.7142857142857142
3.087567567567567,0.7142857142857142
3.1135135135135137,0.7142857142857142
3.1394594594594594,0.7142857142857142
3.165405405405406,0.7142857142857142
3.1913513513513516,0.7142857142857142
3.2432432432432434,0.7142857142857142
3.2951351351351352,0.7142857142857142
3.321081081081081,0.7142857142857142
3.372972972972973,0.7142857142857142
3.398918918918919,0.7142857142857142
3.4248648648648654,0.7142857142857142
3.4767567567567568,0.7142857142857142
3.502702702702703,0.7142857142857142
3.5286486486486486,0.7142857142857142
3.5545945945945947,0.7142857142857142
3.5805405405405404,0.7142857142857142
3.606486486486486,0.7142857142857142
3.6324324324324326,0.7467532467532467
3.6583783783783783,0.7467532467532467
3.684324324324324,0.7467532467532467
3.7362162162162162,0.7467532467532467
3.788108108108108,0.7467532467532467
3.8140540540540537,0.7467532467532467
3.84,0.7467532467532467
3.891891891891892,0.7467532467532467
3.917837837837838,0.7467532467532467
3.9437837837837835,0.7467532467532467
3.9956756756756757,0.7792207792207793
4.021621621621621,0.7792207792207793
4.047567567567567,0.7792207792207793
4.073513513513513,0.7792207792207793
4.099459459459459,0.7792207792207793
4.125405405405405,0.7792207792207793
4.151351351351352,0.7792207792207793
4.177297297297297,0.7792207792207793
4.203243243243243,0.8116883116883117
4.2291891891891895,0.8116883116883117
4.255135135135135,0.8116883116883117
4.281081081081082,0.8116883116883117
4.307027027027027,0.8116883116883117
4.332972972972973,0.8116883116883117
4.358918918918919,0.8441558441558441
4.3848648648648645,0.8441558441558441
4.410810810810811,0.8441558441558441
4.436756756756757,0.8441558441558441
4.462702702702702,0.8441558441558441
4.488648648648649,0.8766233766233766
4.514594594594595,0.8766233766233766
4.54054054054054,0.9090909090909092
4.566486486486486,0.9090909090909092
4.592432432432432,0.9415584415584416
4.618378378378378,0.9415584415584416
4.644324324324324,0.9415584415584416
4.696216216216216,0.9415584415584416
4.7481081081081085,0.9415584415584416
4.774054054054054,0.9415584415584416
4.800000000000001,0.9415584415584416
4.877837837837838,0.974025974025974
4.903783783783783,0.974025974025974
4.92972972972973,0.974025974025974
4.955675675675676,0.974025974025974
5.007567567567568,1.0064935064935066
5.033513513513514,1.0064935064935066
5.085405405405405,1.0064935064935066
5.111351351351351,1.0064935064935066
5.163243243243243,1.0064935064935066
5.1891891891891895,1.0064935064935066
5.241081081081081,1.0064935064935066
5.267027027027027,1.0064935064935066
5.292972972972973,1.0064935064935066
5.31891891891892,1.0064935064935066
5.344864864864865,1.0064935064935066
5.370810810810811,1.0064935064935066
5.396756756756757,1.0064935064935066
5.422702702702702,1.0064935064935066
5.448648648648649,1.0064935064935066
5.474594594594595,1.038961038961039
5.50054054054054,1.0714285714285714
5.526486486486487,1.0714285714285714
5.552432432432433,1.038961038961039
5.578378378378378,1.038961038961039
5.604324324324324,1.038961038961039
5.63027027027027,1.038961038961039
5.656216216216216,1.0714285714285714
5.682162162162162,1.0714285714285714
5.708108108108108,1.0714285714285714
5.734054054054054,1.0714285714285714
5.76,1.0714285714285714
5.785945945945946,1.0714285714285714
5.811891891891892,1.038961038961039
5.837837837837839,1.038961038961039
5.863783783783784,1.038961038961039
5.88972972972973,1.0064935064935066
5.915675675675676,1.0064935064935066
5.941621621621621,0.974025974025974
5.967567567567568,0.9415584415584416
5.993513513513514,0.9415584415584416
6.019459459459459,0.9415584415584416
6.045405405405405,0.9090909090909092
